participant_id;respc.corr_mean.incongruent;respc.corr_std.incongruent;respc.rt_mean.incongruent;respc.rt_std.incongruent;respc.corr_mean.congruent;respc.corr_std.congruent;respc.rt_mean.congruent;respc.rt_std.congruent
1322;1,000000000000000;0,0000000000000000;0,783137226104736;0,1555719259991331;0,0000000000000000;0,0000000000000000;0,998394966125488;0,2146364965350460
1327;1,000000000000000;0,0000000000000000;0,746380329132080;0,1472080924317497;1,0000000000000000;0,0000000000000000;0,857424958546956;0,2232457267021491
1328;1,000000000000000;0,0000000000000000;0,886774961153666;0,2302309094760786;0,9666666666666667;0,0745355992499930;0,920639832814535;0,1588537109555626
1330;1,000000000000000;0,0000000000000000;0,779696822166443;0,1619084720610788;0,9666666666666667;0,0745355992499930;0,902231868108114;0,2766426052774057
1334;0,966666666666667;0,0745355992499930;0,845209749539693;0,3174203151543618;1,0000000000000000;0,0000000000000000;0,952559693654378;0,3506551154199004
1335;1,000000000000000;0,0000000000000000;0,963807789484660;0,0962560429032108;0,9333333333333333;0,0912870929175277;1,203388659159342;0,1942150925338758
1339;0,933333333333333;0,1490711984999860;0,774538795153300;0,1924817737135709;0,8000000000000000;0,3316453843350414;0,981409883499146;0,3619552521504938
1219;0,966666666666667;0,0745355992499930;1,106419038772583;0,4355644590512575;0,8666666666666667;0,2981423969999720;1,593724203109741;0,9311167415017524
1292;0,966666666666667;0,0745355992499930;0,730752929051717;0,3069532884419490;1,0000000000000000;0,0000000000000000;0,738735930124919;0,2483230898070819
1314;0,933333333333333;0,1490711984999860;0,974725230534871;0,2947887490341198;0,0333333333333333;0,0745355992499930;1,213396406173706;0,5291020452215921
1319;1,000000000000000;0,0000000000000000;0,725577791531881;0,2374608991390291;1,0000000000000000;0,0000000000000000;0,751577035586039;0,2124066552173592
1326;0,933333333333333;0,1490711984999860;0,937385209401449;0,4208972871445406;1,0000000000000000;0,0000000000000000;0,886706781387329;0,2546797611284730
1337;0,966666666666667;0,0745355992499930;0,672101696332296;0,2613078485857219;0,9666666666666667;0,0745355992499930;0,654819075266520;0,1819928677293430
1344;0,966666666666667;0,0745355992499930;1,105055268605550;0,2711455803510984;0,8666666666666667;0,2403582914175137;1,289604902267456;0,3508264750396194
1345;0,966666666666667;0,0745355992499930;0,810246181488037;0,1943191081857399;0,9666666666666667;0,0745355992499930;1,032755374908447;0,2722839888705109
